elapsed_s,produced,acked,send_rejects,delivery_errors,consumed,duplicates,reordered,open_gaps,parse_errors,win_p50_us,win_p99_us,win_max_us,rss_mib,producer_retries,producer_lib_errors,rebalances,consumer_restarts,wedges
13779,12906941,12884100,0,2840,12906108,22414,20875,406,0,0,0,0,11.9,0,0,0,33,9
13789,12906941,12884100,0,2840,12906108,22414,20875,406,0,0,0,0,11.9,0,0,0,33,9
13799,12906941,12884100,0,2840,12906108,22414,20875,406,0,0,0,0,11.9,0,0,0,33,9
13809,12906941,12884100,0,2840,12906108,22414,20875,406,0,0,0,0,11.9,0,0,0,33,9
13819,12907127,12884100,0,3026,12906108,22414,20875,406,0,0,0,0,12.1,0,0,0,33,10
13829,12907127,12884100,0,3026,12906108,22414,20875,406,0,0,0,0,12.1,0,0,0,34,10
13839,12907127,12884100,0,3026,12906108,22414,20875,406,0,0,0,0,12.1,0,0,0,35,10
13849,12907127,12884100,0,3026,12906108,22414,20875,406,0,0,0,0,12.1,0,0,0,35,10
13859,12907127,12884100,0,3026,12906108,22414,20875,406,0,0,0,0,12.1,0,0,0,35,10
13869,12907127,12884100,0,3026,12906108,22414,20875,406,0,0,0,0,12.1,0,0,0,35,10
13879,12907313,12884100,0,3212,12906108,22414,20875,406,0,0,0,0,12.3,0,0,0,35,10
13889,12907313,12884100,0,3212,12906108,22414,20875,406,0,0,0,0,12.3,0,0,0,35,10
13899,12907313,12884100,0,3212,12906108,22414,20875,406,0,0,0,0,12.3,0,0,0,35,10
13909,12907313,12884100,0,3212,12906108,22414,20875,406,0,0,0,0,12.3,0,0,0,35,11
13919,12907313,12884100,0,3212,12906108,22414,20875,406,0,0,0,0,12.3,0,0,0,35,11
13929,12907313,12884100,0,3212,12906108,22414,20875,406,0,0,0,0,12.3,0,0,0,37,11
13939,12907499,12884100,0,3398,12906108,22414,20875,406,0,0,0,0,12.5,0,0,0,37,11
13949,12907499,12884100,0,3398,12906108,22414,20875,406,0,0,0,0,12.5,0,0,0,37,11
13959,12907499,12884100,0,3398,12906108,22414,20875,406,0,0,0,0,12.5,0,0,0,37,11
13970,12907499,12884100,0,3398,12906108,22414,20875,406,0,0,0,0,12.5,0,0,0,37,11
13980,12907499,12884100,0,3398,12906108,22414,20875,406,0,0,0,0,12.5,0,0,0,37,11
13990,12907499,12884100,0,3398,12906108,22414,20875,406,0,0,0,0,12.5,0,0,0,37,11
14000,12907499,12884100,0,3398,12906108,22414,20875,406,0,0,0,0,12.5,0,0,0,37,12
14010,12907685,12884100,0,3584,12906108,22414,20875,406,0,0,0,0,12.7,0,0,0,37,12
14020,12907685,12884100,0,3584,12906108,22414,20875,406,0,0,0,0,12.7,0,0,0,37,12
14030,12907685,12884100,0,3584,12906108,22414,20875,406,0,0,0,0,12.7,0,0,0,39,12
14040,12907685,12884100,0,3584,12906108,22414,20875,406,0,0,0,0,12.7,0,0,0,39,12
14050,12907685,12884100,0,3584,12906108,22414,20875,406,0,0,0,0,12.7,0,0,0,39,12
14060,12907685,12884100,0,3584,12906108,22414,20875,406,0,0,0,0,12.7,0,0,0,39,12
14070,12907871,12884100,0,3770,12906108,22414,20875,406,0,0,0,0,12.9,0,0,0,39,12
14080,12907871,12884100,0,3770,12906108,22414,20875,406,0,0,0,0,12.9,0,0,0,39,12
14090,12907871,12884100,0,3770,12906108,22414,20875,406,0,0,0,0,12.9,0,0,0,40,13
14100,12907871,12884100,0,3770,12906108,22414,20875,406,0,0,0,0,12.9,0,0,0,41,13
14110,12907871,12884100,0,3770,12906108,22414,20875,406,0,0,0,0,12.9,0,0,0,41,13
14120,12907871,12884100,0,3770,12906108,22414,20875,406,0,0,0,0,12.5,0,0,0,41,13
14130,13046069,13002396,0,23672,13026636,25545,36003,24946,0,958759,2209787,61452233,34.7,0,0,3,41,13
14140,13344134,13300461,0,23672,13328452,30722,62880,27023,0,716889,1583775,2100949,38.9,0,0,3,41,13
14150,13662876,13619203,0,23672,13650945,35248,87587,27798,0,552314,1332347,1747503,38.7,0,0,3,41,13
14160,13977929,13934256,0,23672,13970152,40890,111426,29162,0,571013,1390180,2547353,37.4,0,0,3,41,13
14170,14170200,14146528,0,23672,14185794,45108,127881,29480,0,671429,1324465,1889097,36.0,0,0,3,41,13
14180,14180200,14156528,0,23672,14195811,45108,127881,29480,0,10938,14905,20441,36.0,0,0,3,41,13
14190,14190200,14166528,0,23672,14205795,45108,127881,29480,0,11014,16584,18298,36.0,0,0,3,41,13
14200,14200200,14176528,0,23672,14215794,45108,127881,29480,0,10756,16610,24746,35.9,0,0,3,41,13
14210,14210200,14186528,0,23672,14225795,45108,127881,29480,0,11161,16347,18005,35.5,0,0,3,41,13
14220,14220200,14196378,0,23672,14235787,45200,128047,29597,0,13140,1257143,1703934,35.3,0,0,3,41,13
14230,14230200,14206528,0,23672,14246019,45350,128147,29497,0,11708,366315,466529,35.3,0,0,3,41,13
14240,14240250,14216528,0,23672,14256036,45350,128147,29497,0,12193,18095,22564,34.8,0,0,3,41,13
14250,14250250,14226528,0,23672,14266036,45350,128147,29497,0,12241,16633,17905,34.2,0,0,3,41,13
14260,14260250,14236578,0,23672,14276079,45350,128147,29497,0,12566,18380,23716,34.2,0,0,3,41,13
14270,14270250,14246578,0,23672,14286087,45350,128147,29497,0,12463,24034,47577,32.8,0,0,3,41,13
14280,14280250,14256578,0,23672,14296060,45350,128147,29497,0,12193,20296,23750,32.8,0,0,3,41,13
14290,14290250,14266578,0,23672,14306070,45350,128147,29497,0,11742,18128,18624,32.8,0,0,3,41,13
14300,14300250,14276578,0,23672,14316086,45350,128147,29497,0,11595,18528,20535,32.8,0,0,3,41,13
14310,14310250,14286578,0,23672,14326070,45350,128147,29497,0,11569,19412,21420,32.8,0,0,3,41,13
14320,14320250,14296578,0,23672,14336061,45350,128147,29497,0,11683,18041,19802,32.8,0,0,3,41,13
14330,14330300,14306578,0,23672,14346095,45350,128147,29497,0,11754,18285,19434,32.8,0,0,3,41,13
14340,14340300,14316578,0,23672,14356078,45350,128147,29497,0,11901,18109,22962,32.8,0,0,3,41,13
14350,14350300,14326628,0,23672,14366119,45350,128147,29497,0,12675,18510,21473,32.8,0,0,3,41,13
14360,14360300,14336628,0,23672,14376136,45350,128147,29497,0,11745,20461,26342,32.8,0,0,3,41,13
14370,14370300,14346628,0,23672,14386137,45350,128147,29497,0,11729,18385,19873,32.8,0,0,3,41,13
14380,14380300,14356628,0,23672,14396111,45350,128147,29497,0,12548,19838,25576,32.8,0,0,3,41,13
14390,14390300,14366628,0,23672,14406120,45350,128147,29497,0,11983,19641,25727,32.8,0,0,3,41,13
14400,14400350,14376628,0,23672,14416128,45350,128147,29497,0,11598,17188,17633,31.9,0,0,3,41,13
14410,14410350,14386678,0,23672,14426170,45350,128147,29497,0,11355,18720,24779,32.5,0,0,4,42,13
14420,14420350,14396678,0,23672,14436178,45350,128147,29497,0,11942,17533,26086,32.3,0,0,4,42,13
14430,14430350,14406678,0,23672,14446187,45350,128147,29497,0,12100,18469,21112,32.3,0,0,4,42,13
14440,14440350,14416678,0,23672,14456186,45350,128147,29497,0,11923,18073,28762,32.3,0,0,4,42,13
14450,14450350,14426678,0,23672,14466186,45350,128147,29497,0,12393,17687,23665,32.3,0,0,4,42,13
14460,14460400,14436678,0,23672,14476170,45350,128147,29497,0,12107,17166,17319,32.3,0,0,4,42,13
14470,14470400,14446678,0,23672,14486170,45350,128147,29497,0,11607,17048,19201,32.3,0,0,4,42,13
14480,14480400,14456728,0,23672,14496228,45350,128147,29497,0,11775,17491,22499,32.3,0,0,4,42,13
14490,14490400,14466728,0,23672,14506236,45350,128147,29497,0,12567,16908,21797,32.3,0,0,4,42,13
14500,14500400,14476728,0,23672,14516237,45350,128147,29497,0,12407,16637,17487,12.4,0,0,4,42,13
14510,14510400,14486728,0,23672,14526244,45350,128147,29497,0,11322,16893,22132,12.4,0,0,4,42,13
14520,14520400,14496492,0,23672,14536144,45398,128698,29646,0,12409,1026325,1064777,13.9,0,0,4,42,13
14530,14530400,14506728,0,23672,14546555,45652,129273,29497,0,12905,975460,1125416,13.9,0,0,4,42,13
14540,14540450,14516728,0,23672,14556555,45652,129273,29497,0,12348,17683,23964,13.8,0,0,4,42,13
14550,14550450,14526728,0,23672,14566555,45652,129273,29497,0,13123,18914,20450,13.7,0,0,4,42,13
14560,14560450,14536778,0,23672,14576605,45652,129273,29497,0,12887,22155,54695,13.7,0,0,4,42,13
14570,14570450,14546778,0,23672,14586605,45652,129273,29497,0,12213,18252,20640,13.7,0,0,4,42,13
14580,14580450,14556778,0,23672,14596605,45652,129273,29497,0,12690,17134,20521,13.7,0,0,4,42,13
14590,14590450,14566778,0,23672,14606605,45652,129273,29497,0,11979,18826,20116,13.7,0,0,4,42,13
14600,14600450,14576778,0,23672,14616605,45652,129273,29497,0,12548,17785,25548,13.7,0,0,4,42,13
14610,14610450,14586778,0,23672,14626605,45652,129273,29497,0,12633,18235,26023,13.7,0,0,4,42,13
14620,14620500,14596778,0,23672,14636605,45652,129273,29497,0,13220,18015,25824,13.7,0,0,4,42,13
14630,14630500,14606778,0,23672,14646605,45652,129273,29497,0,12827,17900,22306,13.7,0,0,4,42,13
14640,14640500,14616778,0,23672,14656605,45652,129273,29497,0,12555,18796,23943,13.7,0,0,4,42,13
14650,14650500,14626828,0,23672,14666655,45652,129273,29497,0,12847,17881,24919,13.7,0,0,4,42,13
14660,14660500,14636828,0,23672,14676655,45652,129273,29497,0,12742,17698,24592,13.7,0,0,4,42,13
14670,14670500,14646828,0,23672,14686655,45652,129273,29497,0,12511,18135,20699,13.7,0,0,4,42,13
14680,14680500,14656828,0,23672,14696655,45652,129273,29497,0,12058,18956,21830,13.7,0,0,4,42,13
14690,14690500,14666828,0,23672,14706655,45652,129273,29497,0,12904,18349,26837,13.7,0,0,4,42,13
14700,14700550,14676828,0,23672,14716655,45652,129273,29497,0,12509,18062,22253,13.7,0,0,4,42,13
14710,14710550,14686828,0,23672,14726655,45652,129273,29497,0,12682,17748,20269,13.7,0,0,4,42,13
14720,14720550,14696878,0,23672,14736705,45652,129273,29497,0,13199,20604,22706,13.5,0,0,4,42,13
14730,14730550,14706878,0,23672,14746705,45652,129273,29497,0,13134,17079,21907,13.4,0,0,4,42,13
14740,14740550,14716878,0,23672,14756705,45652,129273,29497,0,12316,17861,19656,13.4,0,0,4,42,13
14750,14750550,14726878,0,23672,14766705,45652,129273,29497,0,12957,18999,24776,13.4,0,0,4,42,13
14760,14760600,14736878,0,23672,14776705,45652,129273,29497,0,12667,17653,22392,13.4,0,0,4,42,13
14770,14770600,14746878,0,23672,14786705,45652,129273,29497,0,12553,17912,24506,13.4,0,0,4,42,13
14780,14780600,14756928,0,23672,14796755,45652,129273,29497,0,12379,18499,22952,12.8,0,0,4,42,13
14790,14790600,14766928,0,23672,14806755,45652,129273,29497,0,13008,17367,18386,12.8,0,0,4,42,13
14800,14800600,14776928,0,23672,14816755,45652,129273,29497,0,12715,17662,23263,12.8,0,0,4,42,13
14810,14810600,14786928,0,23672,14826755,45652,129273,29497,0,12177,17161,24996,12.8,0,0,4,42,13
14820,14820600,14796928,0,23672,14836755,45652,129273,29497,0,13011,17130,17688,12.9,0,0,4,42,13
14830,14830600,14806928,0,23672,14846755,45652,129273,29497,0,12201,18965,26794,12.9,0,0,4,42,13
14840,14840600,14816928,0,23672,14856755,45652,129273,29497,0,12512,17419,17691,12.8,0,0,4,42,13
14850,14850650,14826978,0,23672,14866755,45652,129273,29497,0,12603,18318,28154,12.8,0,0,4,42,13
14860,14860650,14836978,0,23672,14876805,45652,129273,29497,0,13044,17294,19841,12.8,0,0,4,42,13
14870,14870650,14846978,0,23672,14886763,45652,129273,29497,0,12080,17732,28348,12.8,0,0,4,42,13
14880,14880650,14856978,0,23672,14896787,45652,129273,29497,0,12026,17914,18958,12.8,0,0,4,42,13
14890,14890650,14866978,0,23672,14906797,45652,129273,29497,0,13544,20468,28792,12.9,0,0,4,42,13
14900,14900650,14876978,0,23672,14916797,45652,129273,29497,0,13308,18386,19344,12.9,0,0,4,42,13
14910,14910700,14886978,0,23672,14926780,45652,129273,29497,0,12608,18877,22751,12.9,0,0,4,42,13
14920,14920700,14897028,0,23672,14936846,45652,129273,29497,0,12282,20733,26641,12.6,0,0,6,42,13
14930,14930700,14907028,0,23672,14946822,45652,129273,29497,0,12748,19013,26539,12.6,0,0,6,42,13
14940,14940700,14917028,0,23672,14956838,45652,129273,29497,0,11723,18205,19182,12.6,0,0,6,42,13
14950,14950700,14927028,0,23672,14966821,45652,129273,29497,0,11360,19142,24250,12.6,0,0,6,42,13
14960,14960700,14937028,0,23672,14976831,45652,129273,29497,0,12152,17380,18397,11.8,0,0,6,42,13
14970,14970700,14947028,0,23672,14986822,45652,129273,29497,0,11629,16896,19069,11.8,0,0,6,42,13
14980,14980750,14957028,0,23672,14996837,45652,129273,29497,0,12316,17955,25851,11.8,0,0,6,42,13
14990,14990750,14967078,0,23672,15006889,45652,129273,29497,0,12148,17645,26836,11.8,0,0,6,42,13
15000,15000750,14977078,0,23672,15016881,45652,129273,29497,0,12634,17739,17893,11.8,0,0,6,42,13
15010,15010750,14987078,0,23672,15026872,45652,129273,29497,0,11901,18661,23235,11.8,0,0,6,42,13
15020,15020750,14997078,0,23672,15036889,45652,129273,29497,0,12190,18455,20449,11.6,0,0,6,42,13
15030,15030750,15007078,0,23672,15046872,45652,129273,29497,0,13048,17253,28456,11.6,0,0,6,42,13
15040,15040800,15017078,0,23672,15056864,45652,129273,29497,0,11708,17361,18384,11.6,0,0,6,42,13
15050,15050800,15027128,0,23672,15066930,45652,129273,29497,0,12076,18326,24349,11.6,0,0,6,42,13
15060,15060800,15037128,0,23672,15076937,45652,129273,29497,0,13187,17586,25463,11.6,0,0,6,42,13
15070,15070800,15047128,0,23672,15086930,45652,129273,29497,0,12439,19170,31543,11.6,0,0,6,42,13
15080,15080800,15057128,0,23672,15096930,45652,129273,29497,0,11541,17918,31310,11.4,0,0,6,42,13
15090,15090800,15067128,0,23672,15106947,45652,129273,29497,0,12739,17813,26696,11.4,0,0,6,42,13
15100,15100850,15077128,0,23672,15116931,45652,129273,29497,0,12474,17098,17448,11.4,0,0,6,42,13
15110,15110850,15087128,0,23672,15126954,45652,129273,29497,0,11456,17258,31186,11.3,0,0,6,42,13
15120,15120850,15097178,0,23672,15137287,45934,129654,29497,0,13838,1372196,1611896,14.0,0,0,8,42,13
15130,15130850,15107178,0,23672,15147287,45934,129654,29497,0,13052,18714,22159,14.0,0,0,8,42,13
15140,15140850,15117178,0,23672,15157287,45934,129654,29497,0,13124,24055,29622,14.0,0,0,8,42,13
15150,15150850,15127178,0,23672,15167287,45934,129654,29497,0,13338,17932,20812,14.0,0,0,8,42,13
15160,15160850,15137178,0,23672,15177287,45934,129654,29497,0,13192,20072,32885,14.0,0,0,8,42,13
15170,15170900,15147178,0,23672,15187287,45934,129654,29497,0,12243,18058,19804,14.0,0,0,8,42,13
15180,15180900,15157228,0,23672,15197313,45934,129654,29497,0,12323,17866,18898,14.0,0,0,8,42,13
15190,15190900,15167228,0,23672,15207337,45934,129654,29497,0,12701,18177,25439,14.0,0,0,8,42,13
15200,15200900,15177228,0,23672,15217337,45934,129654,29497,0,12794,18385,21207,13.9,0,0,8,42,13
15210,15210900,15187228,0,23672,15227337,45934,129654,29497,0,12353,18328,26200,13.9,0,0,8,42,13
15220,15220900,15197228,0,23672,15237337,45934,129654,29497,0,13166,24310,24994,13.9,0,0,8,42,13
15230,15230900,15207228,0,23672,15247337,45934,129654,29497,0,12704,18115,19026,13.9,0,0,8,42,13
15240,15240950,15217228,0,23672,15257337,45934,129654,29497,0,12819,18682,19926,13.9,0,0,8,42,13
15250,15250950,15227228,0,23672,15267337,45934,129654,29497,0,13074,19016,22556,13.9,0,0,8,42,13
15260,15260950,15237278,0,23672,15277387,45934,129654,29497,0,12542,19101,23791,13.9,0,0,8,42,13
15270,15270950,15247278,0,23672,15287387,45934,129654,29497,0,12926,18692,19516,13.9,0,0,8,42,13
15280,15280950,15257278,0,23672,15297387,45934,129654,29497,0,12421,18101,24723,13.9,0,0,8,42,13
15291,15290950,15267278,0,23672,15307387,45934,129654,29497,0,12883,17210,21609,13.9,0,0,8,42,13
15301,15300950,15277278,0,23672,15317387,45934,129654,29497,0,12573,17515,27434,13.9,0,0,8,42,13
15311,15311000,15287278,0,23672,15327387,45934,129654,29497,0,12344,18740,24225,14.2,0,0,5,43,13
15321,15321000,15297328,0,23672,15337437,45934,129654,29497,0,13075,18477,29652,14.2,0,0,5,43,13
15331,15331000,15307328,0,23672,15347437,45934,129654,29497,0,13432,17735,18252,14.2,0,0,5,43,13
15341,15341000,15317328,0,23672,15357437,45934,129654,29497,0,12400,19806,20961,14.2,0,0,5,43,13
15351,15351000,15327328,0,23672,15367437,45934,129654,29497,0,13079,19272,22518,14.2,0,0,5,43,13
15361,15361000,15337328,0,23672,15377437,45934,129654,29497,0,13050,17313,24748,14.2,0,0,5,43,13
15371,15371000,15347328,0,23672,15387437,45934,129654,29497,0,13475,17688,28568,14.2,0,0,5,43,13
15381,15381000,15357328,0,23672,15397437,45934,129654,29497,0,12959,17791,18768,13.7,0,0,5,43,13
15391,15391050,15367328,0,23672,15407437,45934,129654,29497,0,13015,18875,27107,13.7,0,0,5,43,13
15401,15401050,15377378,0,23672,15417487,45934,129654,29497,0,13221,17374,22414,13.7,0,0,5,43,13
15411,15411050,15387378,0,23672,15427487,45934,129654,29497,0,13112,18746,32437,13.7,0,0,5,43,13
15421,15421050,15397378,0,23672,15437487,45934,129654,29497,0,13097,17754,20881,13.8,0,0,5,43,13
15431,15431050,15407378,0,23672,15447487,45934,129654,29497,0,12756,17807,25018,13.7,0,0,5,43,13
15441,15441050,15417378,0,23672,15457487,45934,129654,29497,0,13037,20456,22732,13.7,0,0,5,43,13
15451,15451100,15427378,0,23672,15467487,45934,129654,29497,0,12954,19621,22693,13.7,0,0,5,43,13
15461,15461100,15437378,0,23672,15477487,45934,129654,29497,0,13757,18696,25306,13.7,0,0,5,43,13
15471,15471100,15447378,0,23672,15487487,45934,129654,29497,0,12568,17558,19088,13.7,0,0,5,43,13
15481,15481100,15457428,0,23672,15497537,45934,129654,29497,0,12571,17550,25439,13.7,0,0,5,43,13
15491,15491100,15467428,0,23672,15507537,45934,129654,29497,0,13740,17988,23766,13.7,0,0,5,43,13
15501,15501100,15477428,0,23672,15517537,45934,129654,29497,0,13141,18279,22428,13.6,0,0,5,43,13
15511,15511100,15487428,0,23672,15527537,45934,129654,29497,0,13058,17467,23225,13.6,0,0,5,43,13
15521,15521100,15497428,0,23672,15537562,46000,129746,29514,0,12059,517807,915041,13.9,0,0,5,43,13
15531,15531150,15507428,0,23672,15547552,46000,129746,29514,0,13158,18174,31715,13.7,0,0,5,43,13
15541,15541150,15517428,0,23672,15557570,46000,129746,29514,0,13403,16659,21444,13.7,0,0,5,43,13
15551,15551150,15527478,0,23672,15567619,46000,129746,29514,0,13415,16692,24872,13.7,0,0,5,43,13
15561,15561150,15537478,0,23672,15577619,46000,129746,29514,0,13633,16631,22766,13.7,0,0,5,43,13
15571,15571150,15547478,0,23672,15587611,46000,129746,29514,0,11839,19146,24565,12.6,0,0,5,43,13
15581,15581200,15557478,0,23672,15597619,46000,129746,29514,0,13137,19973,23019,12.6,0,0,5,43,13
15591,15591200,15567478,0,23672,15607620,46000,129746,29514,0,12984,19201,20511,12.6,0,0,5,43,13
15601,15601200,15577528,0,23672,15617653,46000,129746,29514,0,12057,19497,24729,12.6,0,0,5,43,13
15611,15611200,15587528,0,23672,15627661,46000,129746,29514,0,12011,18350,22321,12.6,0,0,5,43,13
15621,15621200,15597528,0,23672,15637661,46000,129746,29514,0,12513,18549,19891,12.3,0,0,5,43,13
15631,15631200,15607528,0,23672,15647644,46000,129746,29514,0,13283,20825,26455,12.3,0,0,5,43,13
15641,15641200,15617528,0,23672,15657653,46000,129746,29514,0,13243,18417,24849,12.3,0,0,5,43,13
15651,15651250,15627528,0,23672,15667670,46000,129746,29514,0,13153,18961,22881,12.2,0,0,5,43,13
15661,15661250,15637578,0,23672,15677719,46000,129746,29514,0,12872,17381,24365,12.2,0,0,5,43,13
15671,15671250,15647578,0,23672,15687728,46000,129746,29514,0,12834,17167,18010,12.2,0,0,5,43,13
15681,15681250,15657578,0,23672,15697711,46000,129746,29514,0,12775,19143,24810,12.2,0,0,5,43,13
15691,15691250,15667578,0,23672,15707712,46000,129746,29514,0,12173,17667,27521,12.2,0,0,5,43,13
15701,15701250,15677578,0,23672,15717719,46000,129746,29514,0,12530,18306,23290,12.2,0,0,5,43,13
15711,15711300,15687578,0,23672,15727702,46000,129746,29514,0,12252,19480,29799,12.2,0,0,5,43,13
15721,15721300,15697578,0,23672,15737965,46237,130742,29522,0,14724,2161122,3157834,14.4,0,0,5,43,13
15731,15731300,15707628,0,23672,15748015,46237,130742,29522,0,12614,18609,22783,14.3,0,0,5,43,13
15741,15741300,15717628,0,23672,15758015,46237,130742,29522,0,13320,19666,23654,14.3,0,0,5,43,13
15751,15751300,15727628,0,23672,15768015,46237,130742,29522,0,13385,18844,29262,14.3,0,0,5,43,13
15761,15761300,15737628,0,23672,15778015,46237,130742,29522,0,12609,19416,26366,14.3,0,0,5,43,13
15771,15771300,15747628,0,23672,15788015,46237,130742,29522,0,12175,17894,21454,14.3,0,0,5,43,13
15781,15781350,15757628,0,23672,15798015,46237,130742,29522,0,12847,18054,27751,14.3,0,0,5,43,13
15791,15791350,15767628,0,23672,15808015,46237,130742,29522,0,12534,17471,17976,14.3,0,0,5,43,13
15801,15801350,15777628,0,23672,15818015,46237,130742,29522,0,12197,17890,18414,13.0,0,0,5,43,13
15811,15811350,15787678,0,23672,15828065,46237,130742,29522,0,12972,18582,25659,13.0,0,0,5,43,13
15821,15821350,15797678,0,23672,15838065,46237,130742,29522,0,13414,17663,26547,13.0,0,0,5,43,13
15831,15831350,15807678,0,23672,15848065,46237,130742,29522,0,12954,17604,18737,13.0,0,0,5,43,13
15841,15841350,15817678,0,23672,15858065,46237,130742,29522,0,12776,18370,18969,13.0,0,0,5,43,13
15851,15851400,15827678,0,23672,15868065,46237,130742,29522,0,13184,18308,21313,13.0,0,0,5,43,13
15861,15861400,15837678,0,23672,15878065,46237,130742,29522,0,13011,18767,21158,12.8,0,0,5,43,13
15871,15871400,15847728,0,23672,15888115,46237,130742,29522,0,12335,17365,20257,12.8,0,0,5,43,13
15881,15881400,15857728,0,23672,15898115,46237,130742,29522,0,12686,18291,27072,12.8,0,0,5,43,13
15891,15891400,15867728,0,23672,15908115,46237,130742,29522,0,13101,17538,22617,12.8,0,0,5,43,13
15901,15901400,15877728,0,23672,15918115,46237,130742,29522,0,12716,17680,28668,12.8,0,0,5,43,13
15911,15911400,15887728,0,23672,15928115,46237,130742,29522,0,12299,18248,20780,12.8,0,0,5,43,13
15921,15921450,15897728,0,23672,15938115,46237,130742,29522,0,13061,17768,18534,12.8,0,0,5,43,13
15931,15931450,15907728,0,23672,15948115,46237,130742,29522,0,12565,17985,19537,12.8,0,0,5,43,13
15941,15941450,15917778,0,23672,15958165,46237,130742,29522,0,12404,17505,18459,12.8,0,0,5,43,13
15951,15951450,15927778,0,23672,15968165,46237,130742,29522,0,13183,17177,18090,12.8,0,0,5,43,13
15961,15961450,15937778,0,23672,15978165,46237,130742,29522,0,12861,18233,25858,12.7,0,0,5,43,13
15971,15971450,15947778,0,23672,15988165,46237,130742,29522,0,12425,18484,25699,12.7,0,0,5,43,13
15981,15981499,15957778,0,23672,15998165,46237,130742,29522,0,12692,17109,28222,12.4,0,0,5,43,13
15991,15991500,15967778,0,23672,16008165,46237,130742,29522,0,12696,17238,25249,12.3,0,0,5,43,13
16001,16001500,15977828,0,23672,16018190,46237,130742,29522,0,13000,17719,21555,12.3,0,0,5,43,13
16011,16011500,15987828,0,23672,16028215,46237,130742,29522,0,12288,17279,27864,12.3,0,0,5,43,13
16021,16021500,15997828,0,23672,16038215,46237,130742,29522,0,12668,17647,18518,12.4,0,0,5,43,13
16031,16031500,16007828,0,23672,16048215,46237,130742,29522,0,13039,18108,25183,12.4,0,0,5,43,13
16041,16041500,16017828,0,23672,16058215,46237,130742,29522,0,12104,19134,27532,12.4,0,0,5,43,13
16051,16051500,16027828,0,23672,16068215,46237,130742,29522,0,12896,17822,23633,12.4,0,0,5,43,13
16061,16061550,16037828,0,23672,16078215,46237,130742,29522,0,13579,18757,21049,12.4,0,0,5,43,13
16071,16071550,16047828,0,23672,16088215,46237,130742,29522,0,12231,17663,24328,12.4,0,0,5,43,13
16081,16081550,16057878,0,23672,16098265,46237,130742,29522,0,12462,19154,21909,12.4,0,0,5,43,13
16091,16091550,16067878,0,23672,16108265,46237,130742,29522,0,13321,18532,24543,12.4,0,0,5,43,13
16101,16101550,16077878,0,23672,16118265,46237,130742,29522,0,12263,17209,18245,12.1,0,0,5,43,13
16111,16111550,16087878,0,23672,16128265,46237,130742,29522,0,12297,17731,34336,11.7,0,0,5,43,13
16121,16121600,16097878,0,23672,16138265,46237,130742,29522,0,13473,18278,25387,11.6,0,0,5,43,13
16131,16131600,16107878,0,23672,16148265,46237,130742,29522,0,13447,18239,25373,11.6,0,0,5,43,13
16141,16141600,16117928,0,23672,16158315,46237,130742,29522,0,12138,17140,18863,11.6,0,0,5,43,13
16151,16151600,16127928,0,23672,16168315,46237,130742,29522,0,13113,18216,18713,11.3,0,0,5,43,13
16161,16161600,16137928,0,23672,16178315,46237,130742,29522,0,13756,17966,18745,11.1,0,0,5,43,13
16171,16171600,16147928,0,23672,16185105,46237,130742,29522,0,11249,18720,44219,11.3,0,0,5,43,13
16181,16181600,16157928,0,23672,16190114,46237,130742,29522,0,13638,17612,19906,11.3,0,0,5,43,13
16191,16191650,16167928,0,23672,16195106,46237,130742,29522,0,14000,17542,18149,11.4,0,0,5,43,13
16201,16201650,16177928,0,23672,16200122,46237,130742,29522,0,13537,20554,25417,11.3,0,0,5,43,13
16211,16211650,16187978,0,23672,16228340,46237,130742,29522,0,12895,18430,19209,15.1,0,0,4,44,13
16221,16221650,16197978,0,23672,16238339,46237,130742,29522,0,12576,18711,28765,15.1,0,0,4,44,13
16231,16231650,16207978,0,23672,16248332,46237,130742,29522,0,12331,17592,18884,15.1,0,0,4,44,13
16241,16241650,16217978,0,23672,16258349,46237,130742,29522,0,11422,16814,27325,14.3,0,0,4,44,13
16251,16251650,16227978,0,23672,16268347,46237,130742,29522,0,11436,17022,17846,14.3,0,0,4,44,13
16261,16261650,16237978,0,23672,16278324,46237,130742,29522,0,11179,16409,24450,14.2,0,0,4,44,13
16271,16271650,16247978,0,23672,16288357,46237,130742,29522,0,10802,15858,16303,14.2,0,0,4,44,13
16281,16281700,16257978,0,23672,16298347,46237,130742,29522,0,11230,16631,24641,12.9,0,0,4,44,13
16291,16291700,16267978,0,23672,16308357,46237,130742,29522,0,12767,17760,22319,12.9,0,0,4,44,13
16301,16301700,16277978,0,23672,16318332,46237,130742,29522,0,12176,16494,17559,12.4,0,0,4,44,13
16311,16311700,16288028,0,23672,16329262,47092,131022,29530,0,11619,1469853,1618160,14.5,0,0,6,44,13
16321,16321700,16298028,0,23672,16339262,47092,131022,29530,0,12660,18891,20067,14.5,0,0,6,44,13
16331,16331700,16308028,0,23672,16349262,47092,131022,29530,0,12402,17335,20352,14.5,0,0,6,44,13
16341,16341700,16318028,0,23672,16359262,47092,131022,29530,0,12886,20334,28680,14.2,0,0,6,44,13
16351,16351750,16328028,0,23672,16369262,47092,131022,29530,0,12244,18610,23572,14.2,0,0,6,44,13
16361,16361750,16338028,0,23672,16379262,47092,131022,29530,0,12115,17320,23009,14.2,0,0,6,44,13
